value limit month area variable a_dim a_min a_max a_res threshold1 threshold2 threshold3
10.6 50 02 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
10.6 75 02 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
10.6 max 02 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
2.6071428571 0 03 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4.3 25 03 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.1 50 03 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.3291648528 75 03 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
9.75 max 03 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
1.8 0 04 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
3.281515560075 25 04 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4.007855802 50 04 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.176991011725 75 04 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.8333333333 max 04 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
3.1 0 05 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4.1076388889 25 05 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4.7 50 05 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
10.6 75 05 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
15.1 max 05 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
1.785 0 06 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4 25 06 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4 50 06 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4 75 06 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6 max 06 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
1.57 0 07 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.249415022125 25 07 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.3399997385 50 07 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.76041999575 75 07 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.7675675676 max 07 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
1.3229864253 0 08 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.2499993642 25 08 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.8589327376 50 08 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.8589719096 75 08 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.1 max 08 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
4.7249499941 0 09 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.020260935825 25 09 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.84872249755 50 09 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.7 75 09 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.7 max 09 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
1.8 0 10 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
3.75 25 10 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
7.7 50 10 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.8 75 10 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
13.1 max 10 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
3.9 0 11 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.9 25 11 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8 50 11 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.825 75 11 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
10.4 max 11 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
5.9 0 12 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.3 25 12 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
6.7 50 12 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
7.475 75 12 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
8.25 max 12 all_area fishprice 2 1.3229864253 15.1 0.1 5.52156914759375 7.63129564748958 NA
14.285714286 0 01 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
21.897378327 25 01 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
28.571428571 50 01 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
33.333333333 75 01 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
51.428571429 max 01 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
14.194139194 0 02 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
20.238095238 25 02 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
23.320639311 50 02 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
31.19047619 75 02 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
46.94628048 max 02 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.446663168 0 03 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
15.537356856 25 03 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
20.506094782 50 03 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
23.8750072475 75 03 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
37.613502358 max 03 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.447619048 0 04 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
16.809430521 25 04 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
18.333333333 50 04 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
22.033085855 75 04 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
50.2 max 04 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.447619048 0 05 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
13.477980296 25 05 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
15.561179554 50 05 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
20.952380952 75 05 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
45.714285714 max 05 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
10.714285714 0 06 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
13.25665888925 25 06 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
15.27214337 50 06 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
18.71724997625 75 06 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
45.714285714 max 06 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.428571429 0 07 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.8134792305 25 07 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
12.857142857 50 07 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
15.4021350195 75 07 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
22.380952381 max 07 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
9.5238095238 0 08 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
12.7142857145 25 08 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
15.476190476 50 08 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
20.2992827565 75 08 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
31.428571429 max 08 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.428571429 0 09 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
12.380952381 25 09 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
16.652249135 50 09 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
21.904761905 75 09 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
37.938439513 max 09 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.447619048 0 10 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
14.285714286 25 10 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
17.67720803 50 10 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
20 75 10 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
29.523809524 max 10 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
12.761904762 0 11 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
21.428571429 25 11 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
26.171303075 50 11 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
36.192311659 75 11 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
67.619047619 max 11 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
11.904761905 0 12 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
21.8888569825 25 12 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
22.857142857 50 12 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
27.142857143 75 12 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
103.80952381 max 12 all_area fishprice 20 9.5238095238 103.80952381 0.1 16.3107300125625 24.2535735030625 NA
14.311538462 0 01 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 01 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 01 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 01 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 01 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
14.311538462 0 02 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 02 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 02 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 02 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 02 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
14.311538462 0 03 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 03 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 03 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 03 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 03 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
14.311538462 0 04 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 04 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 04 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 04 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 04 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
14.311538462 0 05 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 05 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 05 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 05 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 05 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
15.6 0 06 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
15.84285714275 25 06 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
17.4 50 06 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.4 75 06 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
26.1 max 06 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
9.291 0 07 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.366666667 25 07 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
17.6 50 07 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
25 75 07 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
28.7 max 07 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
8.1 0 08 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.725 25 08 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
18.15 50 08 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
20.82666666675 75 08 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.4 max 08 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.8504909091 0 09 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.6 25 09 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
22.6 50 09 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
23.5 75 09 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
31.2 max 09 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.7999074717 0 10 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.6 25 10 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
22.7 50 10 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9 75 10 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
26.298484848 max 10 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.6392829607 0 11 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.6392850259 25 11 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.65415285715 50 11 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
5.501765 75 11 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
20 max 11 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
14.311538462 0 12 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
16.905769231 25 12 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
19.5 50 12 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
24.9333333335 75 12 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
30.366666667 max 12 all_area fishprice 17 0.6392829607 31.2 0.1 15.6007020184708 22.3940359723125 NA
0.42 0 01 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.564921992175 25 01 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.60666864675 50 01 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
1.0939998506 75 01 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 max 01 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.5254860746 0 02 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
1.5 25 02 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
1.65 50 02 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 75 02 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 max 02 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.4844205241 0 03 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.60978156325 25 03 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.695 50 03 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 75 03 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 max 03 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.3876513186 0 04 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.6 25 04 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.62 50 04 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.6665625142 75 04 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 max 04 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.3988115146 0 05 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
0.6 25 05 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
1.45 50 05 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 75 05 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 max 05 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
1.45 0 06 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 25 06 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
2.3 50 06 all_area fishprice 30 0.3876513186 2.3604743083 0.1 0.81306422581875 1.80817186373333 NA
